ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure,Family_Size,Total_Spending,Total_Purchases,Accepted_Campaigns,Children,KMeans_Cluster,DBSCAN_Cluster,PCA1,PCA2
433,1958,3,1,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,68,4680,3,632,18,0,2,3,-1,-1.0542591375255006,3.6152358843521015
9597,1969,2,3,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,57,4343,1,725,18,0,0,2,-1,2.2630749399231136,-1.0677038198233664
1295,1963,2,3,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,63,4526,2,725,18,0,1,2,-1,1.4737263318510647,0.9182753381762356
5290,1964,4,3,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,62,4523,3,279,11,0,2,3,-1,-2.5619381448578586,2.3403573702851204
1685,1967,4,5,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,59,4673,1,1482,22,1,0,1,-1,3.9014901258195076,-0.13793892809729227
5342,1976,1,2,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,50,4894,2,29,4,0,1,0,1,-3.2327581450525456,-1.7522762950934196
9579,1959,4,3,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,67,4561,4,106,6,0,3,3,-1,-4.292519110368142,2.5609063909280048
7660,1973,4,1,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,53,4245,3,49,4,1,2,3,-1,-3.133823114431252,0.05548251461489853
1461,1965,4,2,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,61,4540,3,38,5,0,2,3,0,-3.4774968436445777,1.0755972017457907
821,1992,3,4,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,34,4822,1,2077,21,0,0,1,-1,4.6695000742759545,-1.808830011212618
11084,1976,3,5,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,50,4431,2,1053,15,0,1,2,-1,0.5487549886643314,0.48451683900207665
8690,1962,2,3,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,64,4640,1,1385,22,0,0,2,-1,3.955099429497288,-0.3616945956710169
2937,1974,4,4,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,52,4509,2,871,22,0,1,2,-1,1.3279494197609654,1.5105387935233943
9701,1988,2,5,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,38,4671,2,312,9,0,1,0,-1,-1.3043038867199437,-1.6449290213810055
9949,1976,2,3,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,50,4823,3,877,12,0,2,3,-1,-0.6908805614473559,2.154730671962485
10837,1975,2,3,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,51,4813,2,68,5,0,1,0,1,-2.6507364541006986,-1.6448900615735866
3120,1981,2,5,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,45,4509,2,22,3,0,1,0,-1,-3.3159976532850592,-2.060337997387269
5885,1973,0,3,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,53,4880,4,211,9,0,3,3,-1,-3.9376028578361635,2.401738662395929
4050,1966,3,3,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,60,4212,1,127,7,0,0,0,-1,-0.7965263526464412,-2.015097337347235
3830,1953,3,3,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,73,4270,3,459,15,0,2,3,-1,-0.5325265614452719,2.9335186792470025
7987,1969,2,3,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,57,4318,2,460,15,1,1,2,-1,0.19176436428814533,1.3440089397054664
7798,1972,0,5,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,54,4766,2,429,13,0,1,2,-1,-0.6700600302672539,0.6823612302927234
92,1988,2,1,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,38,4252,2,89,7,0,1,0,-1,-2.549502963454158,-1.9710524997919256
7055,1952,4,5,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,74,4832,2,1021,24,0,1,2,-1,1.7276054033408006,3.1714750400350074
10240,1949,2,5,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,77,4699,1,1381,20,2,0,1,-1,4.32497654466252,0.7439310533624595
3025,1958,2,4,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,68,4560,2,306,12,0,1,3,3,-1.1363251449869807,1.2672852634418004
9283,1978,2,4,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,48,4494,4,18,3,0,3,3,-1,-4.0569296492499936,1.350873721034675
9970,1977,2,5,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,49,4459,2,162,8,0,1,0,-1,-1.2073370423446297,-0.9489639302534626
2730,1955,2,4,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,71,4517,1,1231,17,0,0,2,-1,3.422230988096918,-0.5063667206127588
2795,1958,3,4,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,68,4567,4,13,3,0,3,3,-1,-4.726074279927726,1.84837955573446
9260,1945,4,3,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,81,4805,1,1706,25,0,0,2,-1,3.7209199497916456,2.0905882364389834
8182,1984,2,3,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,42,4379,2,121,7,0,1,0,1,-2.8398640893067184,-1.5629965107871984
10095,1975,4,2,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,51,4628,1,1293,19,0,0,2,-1,2.4743176402701907,-0.8109581197133297
8475,1973,4,3,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,53,4324,2,1608,22,0,1,1,-1,3.7568373269148085,2.387077400326601
4370,1966,2,5,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,60,4432,4,88,6,0,3,3,-1,-4.117712421506978,1.891284685018313
10573,1953,2,2,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,73,4427,1,421,17,1,0,2,-1,1.8364913624993302,-0.8001589743120149
3712,1959,2,2,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,67,4509,1,259,11,1,0,2,-1,0.26557515192528997,-0.9317611955033391
6637,1988,2,4,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,38,4443,1,1117,14,0,0,1,-1,3.4321617536860227,-2.954535023516045
3152,1957,2,5,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,69,4328,3,89,6,0,2,3,0,-3.0489877160240275,1.324444293001066
5610,1965,2,5,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,61,4273,3,36,4,0,2,3,0,-3.632579663710396,0.5843665929251318
6460,1982,2,3,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,44,4555,2,57,5,0,1,0,1,-2.939005218454339,-1.8836502140758915
1349,1970,2,3,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,56,4273,3,148,7,0,2,3,-1,-3.1548563907322285,-0.39945367341315446
1880,1959,4,5,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,67,4354,3,93,6,0,2,3,0,-2.939311919866623,1.4283585306340563
641,1967,2,4,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,59,4290,2,119,6,1,1,3,-1,-1.4430547370304485,-0.573070729259464
8717,1975,4,3,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,51,4859,2,1835,27,0,1,2,-1,4.093005980863892,1.798479657538834
10314,1948,4,3,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,78,4764,1,1318,24,2,0,1,-1,5.777201674082293,1.205357098679356
10854,1970,4,3,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,56,4241,3,45,5,0,2,3,0,-3.54976541115191,0.6859696550968712
10492,1959,2,5,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,67,4209,4,10,3,0,3,3,-1,-4.299571909554554,1.3867617922231015
6935,1951,0,3,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,75,4414,1,978,24,1,0,1,-1,4.513548017206666,-0.16543191132638366
7698,1976,4,3,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,50,4253,2,191,9,0,1,3,3,-1.5774259336042036,-0.32906116463765706
3559,1988,0,3,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,38,4254,2,57,6,0,1,0,1,-2.9007794891947967,-2.5504153007438104
10562,1946,3,3,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,80,4478,1,1033,23,0,0,2,-1,3.1644556750849713,0.9613587160250239
10796,1984,3,3,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,42,4362,2,66,5,0,1,0,1,-2.8241721205156654,-2.2595055666506774
2563,1961,1,3,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,65,4218,1,43,5,0,0,0,-1,-1.6861621601896406,-2.0694103017710685
3518,1983,2,3,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,43,4775,2,50,4,0,1,0,1,-3.1486525875566294,-2.1643007714179814
5823,1970,4,4,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,56,4317,2,39,5,0,1,3,3,-2.433341683868973,-0.29718988439363636
3934,1966,2,3,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,60,4535,2,608,16,0,1,2,-1,0.2658425137558141,1.1640993488614555
6982,1976,2,3,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,50,4671,1,1581,23,0,0,1,-1,4.31504624319024,-1.3523135444990235
6431,1964,4,3,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,62,4695,3,68,5,0,2,3,0,-3.3229272565845,1.2251404037475864
9733,1978,1,5,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,48,4862,2,80,4,1,1,0,-1,-2.346968630614074,-2.2110471107560645
5602,1989,4,5,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,37,4612,1,1282,27,0,0,1,-1,4.4323514222185745,-1.3187637489102195
7829,1900,0,2,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,126,4480,2,65,5,0,1,3,-1,-2.156136867578305,2.4799736789519327
1324,1988,2,3,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,38,4599,2,91,6,0,1,0,1,-2.6896253081180985,-2.041409191000234
326,1973,2,3,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,53,4700,3,315,12,0,2,3,0,-2.1195743909205524,1.4708136520802344
7224,1977,2,3,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,49,4386,3,31,4,0,2,3,0,-3.8390582057914866,-0.1077569638290389
6999,1980,3,3,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,46,4251,1,834,22,0,0,2,-1,1.9847016462502347,-1.1983005873291859
9938,1954,2,3,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,72,4487,1,1600,16,1,0,1,-1,4.746674397091787,-0.8877985350959532
6422,1954,2,3,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,72,4732,1,1270,16,0,0,2,-1,3.9701932159975795,-0.39032550317043774
3182,1973,4,4,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,53,4294,3,263,9,1,2,3,-1,-2.357413312737932,1.5928986644014436
7300,1952,2,2,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,74,4204,2,535,16,1,1,2,-1,0.5412834667688892,2.2624684379946287
10424,1968,2,4,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,58,4406,1,1295,17,0,0,1,-1,4.042963002119367,-1.558097350259786
8727,1978,2,2,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,48,4462,2,1150,26,0,1,2,-1,2.5148670527932224,1.2611541713716417
2798,1977,4,5,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,49,4808,1,1240,26,3,0,1,-1,6.8534307325695485,-0.9421483289728401
1030,1965,4,4,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,61,4551,3,38,4,0,2,3,0,-3.550756341676298,1.0092327788415336
624,1984,3,4,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,42,4800,1,35,3,1,0,0,-1,-1.7306290894248364,-3.397692971493174
5176,1988,2,5,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,38,4407,2,53,4,1,1,0,-1,-2.8297295855367888,-2.716092709009649
5552,1963,3,2,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,63,4616,3,293,11,0,2,3,0,-1.9938323248420387,2.204600482027181
868,1966,2,3,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,60,4225,2,65,5,0,1,3,3,-2.357442211689412,-0.38739659959254863
380,1954,2,2,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,72,4861,2,1804,24,1,1,2,-1,3.5889242894374838,3.4880994740753
2677,1956,2,5,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,70,4659,2,241,10,0,1,3,-1,-0.95797113999534,1.2684659096949298
6521,1954,2,5,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,72,4307,1,1101,19,0,0,2,-1,3.0227631990477275,-0.37618995559390633
6927,1968,4,3,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,58,4836,3,264,11,0,2,3,-1,-2.6628364908861526,2.760550400480888
2877,1974,3,5,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,52,4728,3,541,16,0,2,3,-1,-1.5709293784709955,3.0944452712803696
0,1985,2,3,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,41,4625,1,1198,16,0,0,1,-1,3.3641429341596263,-2.6061691921102326
1584,1977,2,3,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,49,4293,2,482,14,0,1,0,-1,-1.0397270857528198,0.02477944294515075
7264,1978,0,4,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,48,4252,4,17,3,0,3,3,-1,-4.845460592376937,0.2613894231492298
6274,1948,3,3,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,78,4430,1,1615,24,2,0,1,-1,5.521654785708344,0.8543750499391598
1377,1954,3,6,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,72,4506,2,285,10,0,1,3,3,-1.2633838206754313,1.320970144642578
454,1980,2,5,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,46,4796,2,1135,26,0,1,2,-1,1.9186312662661207,0.5818357298046178
1755,1988,0,5,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,38,4283,2,114,6,0,1,0,-1,-2.149029414582169,-2.8588733068198056
2075,1969,2,3,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,57,4431,1,1047,15,0,0,2,-1,2.198377158290278,-1.6494420801346352
4785,1970,4,5,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,56,4280,3,714,20,0,2,2,-1,0.2154459653194771,2.9263777206601054
9076,1980,4,3,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,46,4744,2,185,9,0,1,0,1,-2.400549593427675,-0.6820555712756594
7079,1962,2,2,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,64,4863,2,1245,27,0,1,2,-1,2.4153973803051314,3.03114900621288
4653,1978,2,5,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,48,4664,2,189,8,0,1,0,1,-2.3084194945249683,-0.8679057719398686
7375,1976,2,5,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,50,4816,2,576,14,0,1,2,-1,-0.19686347207738442,0.7547713911078984
709,1952,2,2,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,74,4771,2,1103,15,0,1,2,-1,0.5819405588825625,2.1811300857242735
460,1972,4,3,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,54,4894,1,1753,16,0,0,1,-1,3.8050207230247666,-1.0935211957097557
3726,1986,4,5,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,40,4337,2,17,3,0,1,0,1,-3.267820227919509,-2.280159090484841
6798,1966,2,4,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,60,4670,3,433,14,0,2,3,-1,-1.921509145532109,2.858784438267526
5341,1962,0,2,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,64,4744,2,1588,13,1,1,1,-1,3.483904836539768,0.41134728915720864
1606,1971,2,5,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,55,4614,2,22,3,0,1,0,1,-3.072474353701011,-1.5227317820371178
9617,1951,2,4,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,75,4278,1,19,4,0,0,0,-1,-1.6881138719769682,-1.6012525267314182
3233,1965,4,3,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,61,4667,2,1117,26,0,1,2,-1,2.2747655664652044,2.1811691905830366
89,1975,0,3,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,51,4406,2,69,6,0,1,0,1,-2.685363016008348,-1.8390956238161393
2936,1982,3,5,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,44,4411,2,23,4,0,1,0,1,-3.153137461165927,-2.146445099329524
9449,1958,4,4,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,68,4472,2,605,18,0,1,2,-1,0.8229375618925305,1.6068885079749544
7297,1973,2,4,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,53,4389,2,57,7,0,1,0,1,-2.8297961263996285,-1.0562803279127826
11004,1893,0,4,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,133,4247,2,22,3,0,1,3,-1,-1.8095749619587649,3.380147219428537
313,1968,2,6,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,58,4448,1,2088,21,1,0,1,-1,5.975569139234991,-0.6572177271418645
9940,1958,2,5,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,68,4757,2,1009,14,0,1,2,-1,2.0364967182822005,1.0900152620810206
10735,1971,2,4,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,55,4537,2,26,4,0,1,0,1,-3.2358776640255114,-1.472912481335349
9529,1990,2,3,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,36,4417,1,1627,21,1,0,1,-1,5.823513670436388,-2.7315094832629794
6439,1958,2,3,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,68,4885,2,1102,24,0,1,2,-1,1.777081952960532,3.5995181855061174
7411,1964,4,3,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,62,4228,3,17,4,0,2,3,0,-3.6453524825398675,0.8109196381831572
2176,1972,2,3,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,54,4609,2,1690,14,3,1,1,-1,3.8704722902594657,-0.2205419227293569
9265,1953,2,3,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,73,4740,2,1390,19,0,1,2,-1,2.535144641496722,2.3769311314341715
8867,1988,4,3,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,38,4871,1,2126,19,0,0,1,-1,5.272401005005515,-1.7922483937798905
8932,1969,3,5,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,57,4812,2,1531,21,0,1,2,-1,3.044498216063234,1.9566619936622338
10236,1975,3,4,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,51,4490,2,64,5,0,1,0,1,-2.902503964320907,-1.355898474793131
6340,1985,2,4,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,41,4449,2,26,4,0,1,0,1,-3.020929482494264,-2.2822190004100777
10089,1974,2,2,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,52,4654,1,1112,28,4,0,1,-1,8.474009169969614,-1.2676198716373641
2227,1958,0,5,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,68,4849,1,210,9,0,0,0,-1,-0.5978555880902869,-1.2743733510678021
10992,1967,2,5,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,59,4873,3,1148,21,0,2,2,-1,0.752946112871007,2.8664111303331756
5304,1974,4,4,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,52,4828,2,33,4,0,1,0,1,-2.8861354241011137,-1.2116866290161736
309,1961,4,5,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,65,4825,2,1101,16,1,1,2,-1,1.3811519369100238,2.4425671072218016
3406,1964,2,4,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,62,4819,2,322,12,0,1,3,-1,-0.501200871295984,0.8711398395208373
2661,1964,2,4,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,62,4594,3,44,6,0,2,3,0,-3.3410257631525604,1.19619749968147
3153,1957,4,4,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,69,4407,4,17,3,0,3,3,-1,-4.719130398554153,2.054240358182745
10264,1979,2,2,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,47,4831,2,31,4,1,1,0,6,-2.776432996197387,-2.0292899687431127
1184,1968,4,2,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,58,4607,3,845,22,0,2,2,-1,0.5181127242781862,3.7161026932707886
4200,1970,3,3,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,56,4216,2,275,11,0,1,0,1,-1.5441127358136404,-0.3614186789842196
9396,1978,4,3,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,48,4787,2,25,3,0,1,0,1,-3.1807333830281124,-1.599037197071174
